,y,text,text_pt,contains_url,word_count,keywords_llama32
189,positive,Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,"O fabricante finlandês de cutelaria e ferramentas manuais Fiskars Oyj Abp (HEL: FISAS) disse hoje que seu lucro líquido aumentou para EUR 24,1 milhões (US $ 33,6 milhões) no terceiro trimestre de 2010, de EUR 17,9 milhões um ano antes.",False,40,"Fiskars Oyj Abp, Lucro, Trimestre

*Justificativa:*

 Fiskars Oyj Abp: está diretamente relacionada ao conteúdo do texto, que menciona o nome da empresa|;

Lucro: está relacionado à parte financeira do texto, que apresenta o lucro líquido da empresa|;

Trimestre: está relacionada à data em que se refere a mudança no lucro da empresa|"
190,positive,Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,"O lucro líquido da rede de lojas de departamentos finlandesa Stockmann Oyj Abp aumentou para 39,8 milhões de euros (US $ 56,8 milhões) nos primeiros nove meses de 2007, de 37,4 milhões de euros (US $ 53,4 milhões) no mesmo período de 2006.",False,43,"Lucro, Finanças, Comércio

*Justificativa:
    *Lucro: está diretamente relacionado ao conteúdo do texto, que menciona a aumento do lucro líquido da rede de lojas de departamentos finlandesa
    *Finanças: está relacionada à ideia de avaliação do desempenho financeiro da empresa, como o lucro líquido
    *Comércio: está relacionada ao contexto em que a empresa opera, sendo uma rede de lojas de departamentos"
191,positive,"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .","A fabricante finlandesa de equipamentos de elevação Konecranes Oyj disse em 30 de julho de 2008 que seu lucro líquido subiu para 71,2 milhões de euros (US $ 111,1 milhões) no primeiro semestre de 2008, de 57,1 milhões de euros (US $ 89,1 milhões) no mesmo período de 2007.",False,49,"Konecranes, Lucro, Elevação"
192,positive,Finnish messaging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) said on Thursday ( 11 December ) that it has received an expansion order for its Convergent Charging solution in Latin America .,A desenvolvedora finlandesa de soluções de mensagens Tecnomen Corporation (OMX Helsinki: TEM1V) disse na quinta-feira (11 de dezembro) que recebeu um pedido de expansão para sua solução de carregamento convergente na América Latina.,False,33,"Desenvolvimento, Tecnologia, Expansão

*Justificativa:*

*   Desenvolvimento: está relacionada ao conteúdo do texto, que menciona a expansão da solução de carregamento convergente da Tecnomen Corporation para a América Latina;
*   Tecnologia: está diretamente relacionada ao conteúdo do texto, que fala sobre uma solução de carregamento convergente;
*   Expansão: está relacionada à ideia de investimento e crescimento da empresa na América Latina."
193,positive,Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,"Outotec Oyj, fornecedora finlandesa de soluções para a indústria de metal, o lucro líquido subiu para 50,4 milhões de euros (US $ 72,5 milhões) nos primeiros nove meses de 2007, de 20,1 milhões de euros (US $ 28,9 milhões) no mesmo período de 2006.",False,44,"Metal, Indústria, Lucro

*Justificativa:
*Metal: está diretamente relacionada ao conteúdo do texto, que menciona a Outotec Oyj como fornecedora de soluções para a indústria de metal.
*Indústria: está relacionada à categoria de empresas e setor em que a Outotec atua.
*Lucro: está relacionado ao resultado financeiro da empresa, que é apresentado como um aumento nos primeiros nove meses de 2007."
194,positive,Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,"O lucro líquido da empresa de produtos de metal finlandesa Componenta Oyj subiu para 26,1 milhões de euros (US $ 35,9 milhões) no primeiro trimestre de 2007, de 5,3 milhões de euros (US $ 7,3 milhões) no mesmo período de 2006.",False,41,"Lucro, Metal, Finanças

*Justificativa:* 
* Lucro: está relacionado ao conteúdo do texto, que menciona o aumento do lucro líquido da empresa Componenta Oyj; 
* Metal: está relacionada à descrição da empresa como uma de produtos de metal finlandesa;
* Finanças: está relacionada ao aspecto econômico do conteúdo, mostrando as finanças da empresa."
195,positive,Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,"O revendedor finlandês de suprimentos de escritório e acessórios de computador Beltton-Group Plc disse que seu lucro líquido subiu para 1,3 milhão de euros (US $ 1,7 milhão) em 2006, de 1,13 milhão de euros (US $ 1,5 milhão) em 2005.",False,41,"Aceleração, Lucro, Revenimento

*Justificativa:
 Aceleração: está relacionada à subida do lucro líquido da empresa Beltton-Group Plc de um valor específico para outro maior.
 Lucro: está diretamente relacionada ao conteúdo do texto que fala sobre o lucro líquido da empresa em diferentes anos.
 Revenimento: está relacionada à ideia de aumento dos ingresos da empresa, o que é refletido na subida do lucro líquido."
196,positive,"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .","Stonesoft Oyj, desenvolvedor finlandês de soluções de software de segurança e privacidade, disse em 7 de janeiro de 2008 que as vendas preliminares de seus produtos StoneGate cresceram 59 por cento no comparativo anual para 3,6 milhões de euros (US $ 5,3 milhões) no quarto trimestre de 2007.",False,48,"Segurança, Tecnologia, Vendas 

*Justificativa:* 
- Segurança: está presente na descrição do produto StoneGate, que é uma solução de software de segurança e privacidade.
- Tecnologia: está relacionada ao conteúdo do texto, que menciona o desenvolvedor finlandês Stonesoft Oyj e suas soluções de software de segurança e privacidade.
- Vendas: está presente na informação sobre as vendas preliminares de produtos StoneGate no quarto trimestre de 2007."
197,positive,"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .","A empresa finlandesa de tecnologia de wafer de silício Okmetic Oyj (OMX Helsinki: OKM1V) relatou na quinta-feira (7 de agosto) um lucro operacional de EUR 5,3 milhões para o período de janeiro a junho de 2008, acima dos EUR3,3 milhões no período correspondente em 2007.",False,45,"Tecnologia, Lucro, Operacional

*Justificativa:
*Tecnologia: está diretamente relacionada ao conteúdo do texto, que menciona a empresa Okmetic Oyj como uma empresa de tecnologia de wafer de silício.
*Lucro: está relacionado ao resultado financeiro da empresa, que relatou um lucro operacional no período de janeiro a junho de 2008.
*Operacional: está relacionada à natureza do lucro mencionado pela empresa, que é um lucro operacional."
198,positive,Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,"O desenvolvedor de software finlandês Done Solutions Oyj disse que seu lucro líquido aumentou para 3,5 milhões de euros (US $ 4,6 milhões) em 2006, de 2,3 milhões de euros (US $ 3,0 milhões) em 2005.",False,36,"Lucro, Desenvolvedor, Software

* Justificativa:
    * Lucro: está diretamente relacionada ao conteúdo do texto, que menciona o aumento do lucro líquido da empresa Done Solutions Oyj
    * Desenvolvedor: está relacionada à ideia de uma empresa especializada em desenvolvimento de software
    * Software: está relacionada ao tipo de atividade exercida pela empresa Done Solutions Oyj"
199,positive,First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,"O lucro operacional básico do primeiro trimestre subiu para 41 milhões de euros, de 33 milhões no ano anterior.",False,19,"Lucro, Operação, Financeiro

*Justificativa:*
Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro operacional básico| 
Operação: está relacionada à ideia de lucro e atividade comercial|
Financeiro: está relacionada ao contexto econômico do texto, onde o lucro é apresentado em termos financeiros."
200,positive,"Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services .","Após a aquisição, a Relacom irá reforçar a sua presença na Finlândia, servindo operadores e mercado de escritórios com serviços de construção, instalação e manutenção de redes móveis e fixas.",False,30,"Aquisição, Presença, Redes

*Justificativa:*

* Aquisição: está diretamente relacionada ao conteúdo do texto, que menciona a Relacom como resultado de uma aquisição;
* Presença: está relacionada à ideia da Relacom reforçar sua presença na Finlândia após a aquisição;
* Redes: está relacionada ao serviço que a Relacom oferece para operadores e mercado de escritórios, construção, instalação e manutenção de redes móveis e fixas."
201,positive,"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .","Para os primeiros nove meses de 2010, o lucro líquido da empresa aumentou para EUR41m de EUR30m para o período correspondente de 2009.",False,23,"Lucro, Crescimento, Economia

*Justificativa:
    Lucro: está diretamente relacionada ao conteúdo do texto, que menciona o aumento do lucro líquido da empresa nos primeiros nove meses de 2010.
    Crescimento: está relacionada à ideia de aumento do lucro líquido, indicando um crescimento na receita da empresa.
    Economia: está relacionada ao contexto da empresa e do período, onde o texto menciona a comparação entre os períodos de 2009 e 2010."
202,positive,"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .","HELSINKI (AFX) - O grupo de varejo e atacado Kesko registrou vendas líquidas de 659,4 milhões de euros em fevereiro, um aumento de 10,8 por cento no comparativo anual.",False,29,"Vendas, Aumento, Varejo

*Justificativa:* 
Vendas: está diretamente relacionada ao conteúdo do texto, que menciona as vendas líquidas do grupo Kesko.
Aumento: está relacionada à comparação entre o valor atual e o valor do ano anterior, destacando a tendência de crescimento das vendas.
Varejo: está relacionada ao tipo de atividade comercial da empresa Kesko."
